conv_id,turn_id,role,text,speaker_id,duration_min
616,17,seller,uh as well as a recreation,1,7.267
616,18,buyer,Oh,0,7.267
616,19,seller,room Um,1,7.267
616,20,buyer,right,0,7.267
616,21,seller,So,1,7.267
616,22,buyer,Um Yeah let me think on that for a moment,0,7.267
616,23,seller,Mhm,1,7.267
616,24,buyer,So um yeah here's the thing The price the like I'm just taking kind of like an average of you know how much a given square foot would cost and you know in houses in the area and stuff,0,7.267
616,25,seller,Mhm,1,7.267
616,26,buyer,And though the one that is 1875 is comparable to uh what you just offered Um You know the one that goes for 2 13 at 7 17 15 square feet would actually come out to be uh Just under 2:30 Ah 1000 And um I believe hold on Yeah the same goes for the same goes for the one above that So it actually seems that the one that it seems that the you know on the on the neighbouring homes list you know it seems that the one that we would be comparing in terms of square footage is actually a little bit higher than the average of the neighborhood Um So I mean I don't know what the specific situation at home is maybe has like you know in ground pool uh Something crazy like that but you know um I just want to keep it reasonable in terms of scale to you know neighboring places That makes sense I mean uh let's see Yeah both,0,7.267
616,27,seller,Okay,1,7.267
616,28,buyer,"of them both listing 80 you know both of the bottom and top listings Um if we're going by square footage and adjusting for you know us 1846 sq ft of space they both come out to to 29,000 So I do think that um 2 30s are pretty reasonable reasonable price for yeah for the area I don't know curious to hear your thoughts on that Mhm",0,7.267
616,29,seller,Yeah no I'm completely get where you're coming from Um So I do believe match Um this is one of,1,7.267
616,30,buyer,Yeah,0,7.267
616,31,seller,the nicest houses in the centennial Park area especially with all the amenities the locations on being at the park and uh in essence have restaurants and transportation Um Do you also want to know that it has been like months since any other house in this area has Uh I've been on the market so um,1,7.267
616,32,buyer,mm,0,7.267
616,33,seller,in terms of you know available houses for sale even though the pricing may be comparable at the moment Um I think have a lot of these houses haven't been list on the market yet Um So I think this does make this location a little more um competitive so um,1,7.267
616,34,buyer,Okay,0,7.267
616,35,seller,yeah,1,7.267
616,36,buyer,Yeah Okay Um So what's your what's your counter offer then,0,7.267
616,37,seller,um kind of offer Sorry what were we at We were at like,1,7.267
616,38,buyer,Well,0,7.267
616,39,seller,two,1,7.267
616,40,buyer,I was saying to 30 you know and,0,7.267
616,41,seller,30,1,7.267
616,42,buyer,um,0,7.267
616,43,seller,Um,1,7.267
616,44,buyer,proportion,0,7.267
616,45,seller,I would want to go for 2 33 or 2 32,1,7.267
616,46,buyer,All right let's call it 2 32,0,7.267
619,0,buyer,girl,0,10.719
619,1,seller,let's let's try to reach a win win,1,10.719
619,2,buyer,Yes I agree,0,10.719
619,3,seller,Okay,1,10.719
619,4,buyer,Okay Mhm,0,10.719
619,5,seller,Okay If you are recording icon record Right,1,10.719
619,6,buyer,Yeah,0,10.719
619,7,seller,Okay,1,10.719
619,8,buyer,Okay Um I think I'm supposed to start uh,0,10.719
619,9,seller,Mhm,1,10.719
619,10,buyer,"So I was looking at like the house and I saw that the listing was for 240,000 or two",0,10.719
619,11,seller,But,1,10.719
619,12,buyer,Yeah Um But that's a little high for me Um,0,10.719
619,13,seller,Okay,1,10.719
619,14,buyer,"I was thinking more and maybe like the low 200,000 range Um Yeah what do you think about that",0,10.719
619,15,seller,Okay Uh can I ask you some questions,1,10.719
619,16,buyer,Sure,0,10.719
619,17,seller,Uh So is it are you buying the house for your own stay or is it for investment,1,10.719
619,18,buyer,um I'm just going to stay there,0,10.719
619,19,seller,Okay And may I know how how big is your are you going to stay there alone or how big is your um like how many people are going to stay in the house And are they are family members,1,10.719
619,20,buyer,Uh Yeah just like a family so maybe right Me spouse and like two Children,0,10.719
619,21,seller,Okay How how old are your Children,1,10.719
619,22,buyer,um like eight and 10,0,10.719
619,23,seller,"Okay Okay Yeah So I thought if I if I if I can understand your needs better then we can have a better uh negotiation outcome Um So I think Currently yeah the distinct price is 240,000 However I actually think that this is a very fair price because if you can see um I believe you have information on the past listings Um uh",1,10.719
619,24,buyer,Mhm,0,10.719
619,25,seller,"So I think prices have been so uh 200 So the from 213,000 239,000 And that that is like a few months ago and I believe that with the current situation um I I think you will agree with me that the current covid situation is getting more positive and more people are coming into the market to invest I get more confident in investing their money and buying up property So I believe that the I mean I think if you if you do some research the uh property prices on an upward trend So uh 240,000 is a very good price And uh and you can also so I can share more about the price of the house with you It's a it's a very nice house with Uh it's a four bedroom with one recreation room and",1,10.719
619,26,buyer,Mhm,0,10.719
619,27,seller,2.5 bathrooms And you mentioned this is for your own stay right Uh for the master bedroom it actually comes with an entire wall of closets uh include which has a master bathroom So I think you will love the master bedroom You have enough space for your for your clothes Uh,1,10.719
619,28,buyer,Mhm,0,10.719
619,29,seller,"and also it's a it has very beautiful landscaping So it's a it's a well maintained house So at 2,040,000 it's a good price for you",1,10.719
619,30,buyer,Okay,0,10.719
619,31,seller,I,1,10.719
619,32,buyer,I understand Yeah,0,10.719
619,33,seller,are you planning towards uh work use it as a home working space as well,1,10.719
619,34,buyer,Uh Yeah I think so Especially now with covid,0,10.719
619,35,seller,Okay Okay And because there is there are four bedrooms so you have two kids Right Uh,1,10.719
619,36,buyer,Mhm,0,10.719
619,37,seller,And so there's four bedrooms and one recreation room So with the covid situation you actually can have two rooms for working for you and your husband So,1,10.719
619,38,buyer,mm,0,10.719
619,39,seller,play you and your spouse So I think yeah I think this house meet would meet your meat,1,10.719
619,40,buyer,Okay,0,10.719
619,41,seller,Yeah What what do you think,1,10.719
619,42,buyer,I agree that it's a very nice house but if you look at the that selling price chart that you were talking about,0,10.719
619,43,seller,Mm,1,10.719
619,44,buyer,as you can see the most expensive one was like 1920 sq ft,0,10.719
619,45,seller,Mhm,1,10.719
619,46,buyer,Um But this one is like 1000 less,0,10.719
619,47,seller,Yeah,1,10.719
619,48,buyer,at a higher price so I feel like it should maybe Not have the same price for that reason like,0,10.719
619,49,seller,Okay,1,10.719
619,50,buyer,it's maybe,0,10.719
619,51,seller,Yeah,1,10.719
619,52,buyer,"only 1000 more square feet than the 213,000 So maybe a price closer to 213 or like even to 20 like higher",0,10.719
619,53,seller,Yeah,1,10.719
619,54,buyer,price would make more sense,0,10.719
619,55,seller,Yeah I understand If you look at per square feet rise you would think that the price out price my prices higher But then you,1,10.719
619,56,buyer,Mhm,0,10.719
619,57,seller,should also look at the efficiency of the house So this house has um it's very uh even though it might be smaller than the The 239 the house that is the biggest in,1,10.719
619,58,buyer,Mhm,0,10.719
619,59,seller,the information that we have But then because it is uh if efficiently the they are is very efficient So you wouldn't feel like it's smaller than the other house Uh And also uh Actually 1000 square feet It's the difference is about uh Lester is 80 square feet difference um which is not significant Uh And also you should consider the other amenities Um That is that that this house has which I mentioned that you have a working what you have a you have a very big closet and you also has a connecting master bathroom and it has a very large kitchen I don't know if you are uh uh if you like cooking if you like cooking then this house it has a large kitchen with uh cooking appliances that you need And it's,1,10.719
