conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,outcome
1020,10,participant_1,0,69.4,81.8,12.4,"Great, that would work well for us, too. I wouldn't want you to be short on needed food or carbs or cold at night. I hope you have a great trip.",deal
1020,11,participant_2,1,81.8,82.8,1,Submit-Deal,deal
1020,12,participant_1,0,82.8,83.8,1,Accept-Deal,deal
1021,1,participant_2,1,0,3.2,3.2,"Hey, how are you doing. Excited to camp?",deal
1021,2,participant_1,0,3.2,4.4,1.2,"Yep, I'm excited!",deal
1021,3,participant_2,1,4.4,15.2,10.8,Would you mind sharing your preferences for what packages you care the most about with me? That way we can decide how best to split them 🙂,deal
1021,4,participant_1,0,15.2,21.2,6,"I need food the most, while water is the least needed item in my list",deal
1021,5,participant_2,1,21.2,37.2,16,"Oh, actually I am the same, which is a bit unfortunate. I guess what would make sense is for one of us to get 2 foods and 1 firewood and one of us to get 1 food and 2 firewoods",deal
1021,6,participant_1,0,37.2,38.8,1.6,"Okay, that seems fair",deal
1021,7,participant_2,1,38.8,49.6,10.8,And then whoever took the 1 food and 2 firewoods should probably get 2 waters as well to make up for getting fewer of our top priorities,deal
1021,8,participant_1,0,49.6,50.6,1,Okay!,deal
1021,9,participant_2,1,50.6,55,4.4,Sounds great. Sounds like we've basically arrived at a deal 🙂,deal
1021,10,participant_1,0,55,57.8,2.8,I'll see what I can give you,deal
1021,11,participant_2,1,57.8,58.8,1,Submit-Deal,deal
1021,12,participant_1,0,58.8,59.8,1,Accept-Deal,deal
1022,1,participant_2,1,0,9.2,9.2,"hi how are you are you ready to go camping, we want to go up to the mountain top me and my friend",deal
1022,2,participant_1,0,9.2,15.2,6,It sounds good. I will go hiking tomorrow. And I really need some extra supply,deal
1022,3,participant_2,1,15.2,27.6,12.4,"well we ot to figure out what you need and what we need, so we need to make a compromise maybe, but I am sure we will come to an agreement",deal
1022,4,participant_1,0,27.6,31.6,4,So can I have 2 food 1 firewood and 2water?,deal
1022,5,participant_2,1,31.6,43.6,12,"I can offer you 2 food 1 firewood and 1 water, i got no water on the Mountain so I really need some or we will be thirsty like crazy",deal
1022,6,participant_1,0,43.6,44.6,1,deal,deal
1022,7,participant_2,1,44.6,49,4.4,"ok lets enter the deal, you stay safe on your trip",deal
1022,8,participant_1,0,49,50,1,you too,deal
1022,9,participant_2,1,50,54.4,4.4,"where are you going too, cant submit yet not enough messages.",deal
1022,10,participant_1,0,54.4,56,1.6,small forest in town,deal
1022,11,participant_2,1,56,57,1,Submit-Deal,deal
1022,12,participant_1,0,57,58,1,Accept-Deal,deal
1023,1,participant_1,0,0,4.8,4.8,":) Hey there, what are you planning to do on your trip?",deal
1023,2,participant_2,1,4.8,9.6,4.8,"Hi, I was planning to go to the river. How about yourself?",deal
1023,3,participant_1,0,9.6,21.2,11.6,I'm going to be exploring the area around the site. I haven't been here before so it will be novel. What do you think the weather will be like?,deal
1023,4,participant_2,1,21.2,28.4,7.2,"The weather is suppose to be very hot, that is why I am in need of the water",deal
1023,5,participant_1,0,28.4,43.2,14.8,"Yeah I can understand that. I also need water, but since I'm going to be moving around a lot, food is my highest concern. It sounds like neither one of us will be too concerned about firewood.",deal
1023,6,participant_2,1,43.2,62,18.8,"I am wanting to build a fire, to be able to cook on. Since I will be on the river, I will have some water. What about If I had 2 of the firewood and the food. What if you have all the water and one food?",deal
1023,7,participant_1,0,62,82.8,20.8,"Well, I'm glad you plan to build a fire! I don't, so I'd be willing to let you have all 3 firewood. I need some of the food as well. How about you take all 3 firewood, and I get 2 food and 3 water (you will have extra water, after all)?",deal
1023,8,participant_2,1,82.8,100.8,18,"That is true. I would need some food, since I will not have any water. What if I have the 3 firewood and 2 food. That way you have the water so you will not be parched and you will have a food as well.",deal
1023,9,participant_1,0,100.8,134.4,33.6,"I think we're close to an agreement here! 🙂 Given that I plan to be very active, I'd still like to keep 2 of the food if I can. If I give up one water (who knows what you'll need, and the river won't be for drinking!), could we do a deal where I get 2 food and 2 water and you get all 3 firewood and 1 food and 1 water? Maybe you could catch some fish (if I do, I could share)?",deal
1023,10,participant_2,1,134.4,144.8,10.4,"That is a great agreement! I would be happy with the 3 firewood, 1 food and one water. I hope we do catch alot of fish!🙂",deal
1023,11,participant_1,0,144.8,145.8,1,Submit-Deal,deal
1023,12,participant_2,1,145.8,146.8,1,Accept-Deal,deal
1024,1,participant_2,1,0,6,6,Hello! 🙂 I'm in desperate need of firewood. Tell me - what do you need?,deal
1024,2,participant_1,0,6,23.6,17.6,I feel so excited about this camping trip. I will be going with my little ones and I would also need the firewood to keep them warm. How do we share the packages. I need more firewood and food. You can take the water,deal
1024,3,participant_2,1,23.6,43.2,19.6,It's a good thing we already have firewood already! But I can imagine that keeping the little ones warm is a hard task. I'm in need of firewood because we got caught in a storm and our clothes are soaking wet. Would you accept 1 firewood and 2 food?,deal
1024,4,participant_1,0,43.2,52,8.8,I actually need the extra firewood. Remember kids are more susceptible to cold. They need it to stay warm when it's cold.,deal
1024,5,participant_2,1,52,68.8,16.8,I'm aware that kids need to stay warm when it's cold. Do you know how cold it is when all your clothes are soaking wet from the rain? I'm sure you can spare at least one firewood so we can dry off.,deal
1024,6,participant_1,0,68.8,80.8,12,"If that's the case then, let me have 2 firewood, you can keep the water. I need more food for my kids as well. You know how much kids eat.",deal
1024,7,participant_2,1,80.8,96.4,15.6,"Kids definitely eat a lot. I'm sure kids also love S'mores. If you give me one food as well, I'll be more than happy to invite you and the kids to the S'mores party we're having later on! 🙂",deal
1024,8,participant_1,0,96.4,100.8,4.4,Wow... That's interesting. I will definitely bring them to the party.,deal
1024,9,participant_2,1,100.8,113.2,12.4,"Great! 🙂 I'll be happy to see you all there. To confirm, I'm giving you 2 firewood and 2 food, and I'll give 1 firewood, 1 food, and all the waters?",deal
1024,10,participant_1,0,113.2,126.4,13.2,Yeah. It looks great. But it would be nice of you to share at least 1 water with me. That would be generous of you and my kids will appreciate your kind gesture.,deal
1024,11,participant_2,1,126.4,132,5.6,"Of course, I'll be more than happy to spare one water for the kids.",deal
1024,12,participant_1,0,132,134.8,2.8,Thanks a lot for that. I appreciate,deal
1024,13,participant_2,1,134.8,135.8,1,Submit-Deal,deal
1024,14,participant_1,0,135.8,136.8,1,Accept-Deal,deal
1025,1,participant_1,0,0,7.6,7.6,Hi..We are the family and friends planning for a trip. can you share 3 pack of water with me??,deal
1025,2,participant_2,1,7.6,21.2,13.6,Hello. My friend Jim and bob are on thier way and we are planning to go hiking. We actually need water. They are bringing food so We have 3 extras if you would them.,deal
1025,3,participant_1,0,21.2,35.6,14.4,"I think your friends are adults. I have my children as well. In this case, can understand your situation. I will share 2 food pack with you but I need 3 pack of water. Please consider🙂",deal
1025,4,participant_2,1,35.6,55.6,20,I have plenty of food. I don't need any of it. We are going to have extra. we really need the water. They forgot to stop at the store before they left and now they are like 10 mins away. I can give 3 food for you and your kids.,deal
1025,5,participant_1,0,55.6,67.2,11.6,I'll accept the food from you but I need at least 1 pack of water.Because water is very essential. We do not have sufficient water.Kindly share water with me.,deal
1025,6,participant_2,1,67.2,74.8,7.6,Ok I will give you 1 pack of water 1 firewood and 3 foods. 🙂 How does that sounds?,deal
1025,7,participant_1,0,74.8,87.6,12.8,"You are so understandable🙂. I know we both need water in a high amount. I'll accept the water pack. In a trip, we need firewood for night. Can you share 2 firewood.?",deal
1025,8,participant_2,1,87.6,94.4,6.8,That is not very fair to me at. I'm trying to be fair to both of us.,deal
1025,9,participant_1,0,94.4,106,11.6,☹️ I can understand but I need firewood. You take 1 pack of food. Instead of 3 pack of food I will take 2 food and share 2 firewood.,deal
1025,10,participant_2,1,106,116.8,10.8,No way that is not fair at all.😡 You can get 2 waters 1 firewood and one food. That is fair and works out better for you.,deal
1025,11,participant_1,0,116.8,126.4,9.6,Okay.My intention is not making you tensed. I'll accept this one. 🙂2 pack of water 1 pack of food and 1 pack of firewood.,deal
1025,12,participant_2,1,126.4,127.4,1,Submit-Deal,deal
1025,13,participant_1,0,127.4,128.4,1,Accept-Deal,deal
1026,1,participant_2,1,0,3.2,3.2,Hello there. Hope you are well today 🙂,deal
1026,2,participant_1,0,3.2,6,2.8,"I am doing OK, how are you?",deal
1026,3,participant_2,1,6,13.2,7.2,"Not bad, not bad. Certainly will be better if we can find a compromise that suits us both.",deal
1026,4,participant_1,0,13.2,15.2,2,What are you looking for?,deal
1026,5,participant_2,1,15.2,23.6,8.4,"Food is most important to me. I am considering doing some extra hiking if I have the energy, i.e. calories, available.",deal
1026,6,participant_1,0,23.6,32.4,8.8,"OK, I am really looking for firewood as it has been very cold out and I am hunting for some food also.",deal
1026,7,participant_2,1,32.4,41.6,9.2,Would you be okay if I took 2 out of the 3 packages of food? We can give you more firewood to compensate.,deal
1026,8,participant_1,0,41.6,50.8,9.2,How is your water situation? There is a lot of fresh water around so I can part with a lot of my supply.,deal
1026,9,participant_2,1,50.8,60,9.2,"I'll be happy to take whatever you can spare, but it is not a priority of mine, given the local supply you mentioned.",deal
1026,10,participant_1,0,60,67.2,7.2,How much firewood is available. I would prefer 3 packages if I am giving up 2 food packages.,deal
1026,11,participant_2,1,67.2,76.4,9.2,Could you possibly leave me with one package of firewood? I might want to stay up late and sing songs around the fire.,deal
1026,12,participant_1,0,76.4,85.2,8.8,I would give you all the water if I could have all firewood. I would keep 1 food and give you two.,deal
1026,13,participant_2,1,85.2,90.4,5.2,"Alright, I think that sounds pretty fair. All our needs would be met.",deal
1026,14,participant_1,0,90.4,94.4,4,You can cut down some trees for your fire haha.,deal
1026,15,participant_2,1,94.4,98.8,4.4,Maybe I'll just bring a pair of night vision goggles. 🙂,deal
1026,16,participant_1,0,98.8,99.8,1,Submit-Deal,deal
1026,17,participant_2,1,99.8,100.8,1,Accept-Deal,deal
1027,1,participant_2,1,0,4,4,"Hello, I'm very excited for my trip, how about you?🙂",deal
1027,2,participant_1,0,4,10.4,6.4,"Hello! I'm just packing up now, just waiting for some extra stuff and I'll be ready!",deal
1027,3,participant_2,1,10.4,22,11.6,"Awesome, I'm going to have a larger group with me, I would really appreciate getting the extra food, you are welcome to any amount of the wood and water.",deal
1027,4,participant_1,0,22,37.2,15.2,I'd be willing to give you all three food in exchange for what I need. I need water and firewood. I'll be camping in the desert and there's no water supply and it gets quite cold at night!,deal
1027,5,participant_2,1,37.2,47.6,10.4,"Great, I would need a little extra water though for a larger group. Would 3 food, no wood and 1 water for me work for you?",deal
1027,6,participant_1,0,47.6,54.8,7.2,Hmm. I'd be more willing to give up some firewood than water. Would you take 1 firewood instead?,deal
1027,7,participant_2,1,54.8,62.4,7.6,"Sure, I could do that. So 3 food, 1 fire and 0 water for me, the rest for you.🙂",deal
1027,8,participant_1,0,62.4,64.4,2,That sounds good to me!,deal
1027,9,participant_2,1,64.4,68.4,4,"great, looks like we are all set, enjoy your trip!",deal
1027,10,participant_1,0,68.4,72.8,4.4,You too! I'm glad we were able to make a deal,deal
1027,11,participant_2,1,72.8,73.8,1,Submit-Deal,deal
1027,12,participant_1,0,73.8,74.8,1,Accept-Deal,deal
1028,1,participant_1,0,0,7.2,7.2,Hi. I am pretty excited to take my son and his friends camping. They have so much energy,deal
1028,2,participant_2,1,7.2,12.8,5.6,"Hey, I am also going camping but I am taking my 3 kids 🙂",deal
1028,3,participant_1,0,12.8,23.2,10.4,Between us we have our hands full.🙂 So I am hoping to be able to score 3 food units and 2 waters. What are your needs?,deal
1028,4,participant_2,1,23.2,32.8,9.6,I can work with that but is there any way I can get 2 waters instead of just 1? There's nowhere to shower here,deal
